use_async,use_mmap,use_parallel,cold_cache,repeat,duration
false,false,false,true,132,0.7001
false,false,false,false,132,0.1587
true,true,true,true,133,2.5772
true,true,true,false,133,0.1240
true,false,true,true,133,0.6287
true,false,true,false,133,0.3075
true,false,false,true,133,0.7442
true,false,false,false,133,0.3945
false,true,true,true,133,0.7735
false,true,true,false,133,0.0526
false,true,false,true,133,3.0432
false,true,false,false,133,0.1205
false,false,true,true,133,0.6243
false,false,true,false,133,0.0721
false,false,false,true,133,0.7254
false,false,false,false,133,0.1564
true,true,true,true,134,3.0330
true,true,true,false,134,0.1245
true,false,true,true,134,0.6288
true,false,true,false,134,0.2498
true,false,false,true,134,0.7557
true,false,false,false,134,0.4004
false,true,true,true,134,0.7756
false,true,true,false,134,0.0522
false,true,false,true,134,2.7300
false,true,false,false,134,0.1230
false,false,true,true,134,0.6281
false,false,true,false,134,0.0846
false,false,false,true,134,0.7278
false,false,false,false,134,0.1572
true,true,true,true,135,2.6315
true,true,true,false,135,0.1230
true,false,true,true,135,0.6276
true,false,true,false,135,0.3073
true,false,false,true,135,0.7585
true,false,false,false,135,0.3882
false,true,true,true,135,0.8049
false,true,true,false,135,0.0526
false,true,false,true,135,2.7196
false,true,false,false,135,0.1236
false,false,true,true,135,0.6290
false,false,true,false,135,0.0789
false,false,false,true,135,0.7000
false,false,false,false,135,0.1564
true,true,true,true,136,2.8584
true,true,true,false,136,0.1242
true,false,true,true,136,0.6342
true,false,true,false,136,0.2702
true,false,false,true,136,2.0366
true,false,false,false,136,0.3991
false,true,true,true,136,0.7827
false,true,true,false,136,0.0525
false,true,false,true,136,2.7224
false,true,false,false,136,0.1228
false,false,true,true,136,0.6224
false,false,true,false,136,0.0792
false,false,false,true,136,0.6873
false,false,false,false,136,0.1460
true,true,true,true,137,2.8437
true,true,true,false,137,0.1239
true,false,true,true,137,0.6290
true,false,true,false,137,0.2919
true,false,false,true,137,0.7388
true,false,false,false,137,0.3969
false,true,true,true,137,0.7768
false,true,true,false,137,0.0522
false,true,false,true,137,2.6393
false,true,false,false,137,0.1232
false,false,true,true,137,0.7878
false,false,true,false,137,0.0642
false,false,false,true,137,0.7088
false,false,false,false,137,0.1564
true,true,true,true,138,2.7627
true,true,true,false,138,0.1243
true,false,true,true,138,0.6285
true,false,true,false,138,0.2931
true,false,false,true,138,0.7385
true,false,false,false,138,0.3886
false,true,true,true,138,1.8389
false,true,true,false,138,0.0497
false,true,false,true,138,2.6388
false,true,false,false,138,0.1268
false,false,true,true,138,0.6311
false,false,true,false,138,0.0720
false,false,false,true,138,0.6891
false,false,false,false,138,0.1553
true,true,true,true,139,2.8634
true,true,true,false,139,0.1280
true,false,true,true,139,0.6325
true,false,true,false,139,0.2630
true,false,false,true,139,0.7494
true,false,false,false,139,0.3825
false,true,true,true,139,0.7961
false,true,true,false,139,0.0523
false,true,false,true,139,2.6038
false,true,false,false,139,0.1231
false,false,true,true,139,0.6267
false,false,true,false,139,0.0786
false,false,false,true,139,0.7222
false,false,false,false,139,0.1513
true,true,true,true,140,2.6659
true,true,true,false,140,0.1254
true,false,true,true,140,0.6291
true,false,true,false,140,0.2843
true,false,false,true,140,0.7372
true,false,false,false,140,0.3933
false,true,true,true,140,0.7497
false,true,true,false,140,0.0502
false,true,false,true,140,2.5863
false,true,false,false,140,0.1215
false,false,true,true,140,0.6256
false,false,true,false,140,0.0816
false,false,false,true,140,0.7107
false,false,false,false,140,0.1518
true,true,true,true,141,2.6382
true,true,true,false,141,0.1233
true,false,true,true,141,0.6347
true,false,true,false,141,0.3002
true,false,false,true,141,0.7493
true,false,false,false,141,0.3931
false,true,true,true,141,0.8939
false,true,true,false,141,0.0559
false,true,false,true,141,2.6241
false,true,false,false,141,0.1226
false,false,true,true,141,0.6263
false,false,true,false,141,0.0753
false,false,false,true,141,0.7103
false,false,false,false,141,0.1518
true,true,true,true,142,2.6151
true,true,true,false,142,0.1225
true,false,true,true,142,0.6528
true,false,true,false,142,0.3112
true,false,false,true,142,0.7420
true,false,false,false,142,0.4131
false,true,true,true,142,0.7886
false,true,true,false,142,0.0506
false,true,false,true,142,2.7016
false,true,false,false,142,0.1279
false,false,true,true,142,0.6242
false,false,true,false,142,0.0905
false,false,false,true,142,0.7003
false,false,false,false,142,0.1556
true,true,true,true,143,2.7742
true,true,true,false,143,0.1259
true,false,true,true,143,0.6397
true,false,true,false,143,0.2729
true,false,false,true,143,0.7519
true,false,false,false,143,0.4037
false,true,true,true,143,0.7768
false,true,true,false,143,0.0640
false,true,false,true,143,2.7672
false,true,false,false,143,0.1284
false,false,true,true,143,0.6210
false,false,true,false,143,0.0783
false,false,false,true,143,0.7070
false,false,false,false,143,0.1542
true,true,true,true,144,2.8162
true,true,true,false,144,0.1240
true,false,true,true,144,0.6308
true,false,true,false,144,0.3072
true,false,false,true,144,0.7354
true,false,false,false,144,0.3875
false,true,true,true,144,0.7956
false,true,true,false,144,0.0534
false,true,false,true,144,2.8116
false,true,false,false,144,0.1227
false,false,true,true,144,0.6288
false,false,true,false,144,0.0791
false,false,false,true,144,0.8586
false,false,false,false,144,0.1497
true,true,true,true,145,2.7697
true,true,true,false,145,0.1228
true,false,true,true,145,0.6298
true,false,true,false,145,0.2605
true,false,false,true,145,0.7525
true,false,false,false,145,0.3915
false,true,true,true,145,0.7819
false,true,true,false,145,0.0597
false,true,false,true,145,2.6718
false,true,false,false,145,0.1226
false,false,true,true,145,0.6314
false,false,true,false,145,0.0955
false,false,false,true,145,0.7216
false,false,false,false,145,0.1731
true,true,true,true,146,3.0367
true,true,true,false,146,0.1239
true,false,true,true,146,0.6304
true,false,true,false,146,0.2681
true,false,false,true,146,0.7486
true,false,false,false,146,0.3956
false,true,true,true,146,0.7819
false,true,true,false,146,0.0521
false,true,false,true,146,3.7977
false,true,false,false,146,0.1280
false,false,true,true,146,0.6296
false,false,true,false,146,0.0773
false,false,false,true,146,0.7153
false,false,false,false,146,0.1578
true,true,true,true,147,2.8322
true,true,true,false,147,0.1287
true,false,true,true,147,0.6375
true,false,true,false,147,0.2507
true,false,false,true,147,0.7418
true,false,false,false,147,0.4015
false,true,true,true,147,0.7575
false,true,true,false,147,0.0555
false,true,false,true,147,2.7054
false,true,false,false,147,0.1268
false,false,true,true,147,0.6293
false,false,true,false,147,0.0898
false,false,false,true,147,0.7080
false,false,false,false,147,0.1596
true,true,true,true,148,2.8134
true,true,true,false,148,0.1329
true,false,true,true,148,0.6328
true,false,true,false,148,0.2649
true,false,false,true,148,0.7673
true,false,false,false,148,0.4029
false,true,true,true,148,0.7659
false,true,true,false,148,0.0570
false,true,false,true,148,2.5972
false,true,false,false,148,0.1220
false,false,true,true,148,0.6345
false,false,true,false,148,0.0907
false,false,false,true,148,0.7150
false,false,false,false,148,0.1540
true,true,true,true,149,2.5950
true,true,true,false,149,0.1220
true,false,true,true,149,0.6309
true,false,true,false,149,0.3059
true,false,false,true,149,0.7342
true,false,false,false,149,0.3818
false,true,true,true,149,0.8004
false,true,true,false,149,0.0538
false,true,false,true,149,2.6346
false,true,false,false,149,0.1230
false,false,true,true,149,0.6221
false,false,true,false,149,0.0661
false,false,false,true,149,0.7036
false,false,false,false,149,0.1547
true,true,true,true,150,2.6307
true,true,true,false,150,0.1241
true,false,true,true,150,0.6373
true,false,true,false,150,0.2774
true,false,false,true,150,0.7784
true,false,false,false,150,0.3893
false,true,true,true,150,0.7801
false,true,true,false,150,0.0505
false,true,false,true,150,2.6313
false,true,false,false,150,0.1224
false,false,true,true,150,0.6301
false,false,true,false,150,0.0869
false,false,false,true,150,0.7082
false,false,false,false,150,0.1542
true,true,true,true,151,2.8790
true,true,true,false,151,0.1292
true,false,true,true,151,0.6274
true,false,true,false,151,0.2748
true,false,false,true,151,0.7305
true,false,false,false,151,0.4108
false,true,true,true,151,0.7678
false,true,true,false,151,0.0505
false,true,false,true,151,2.7831
false,true,false,false,151,0.1239
false,false,true,true,151,0.6234
false,false,true,false,151,0.0713
false,false,false,true,151,0.7048
false,false,false,false,151,0.1600
true,true,true,true,152,2.5789
true,true,true,false,152,0.1229
true,false,true,true,152,0.6336
true,false,true,false,152,0.2435
true,false,false,true,152,0.7533
true,false,false,false,152,0.4165
false,true,true,true,152,0.7660
false,true,true,false,152,0.0533
false,true,false,true,152,2.7984
false,true,false,false,152,0.1251
false,false,true,true,152,0.6306
false,false,true,false,152,0.0786
false,false,false,true,152,0.7214
false,false,false,false,152,0.1519
true,true,true,true,153,2.7364
true,true,true,false,153,0.1235
true,false,true,true,153,0.6305
true,false,true,false,153,0.2774
true,false,false,true,153,0.7491
true,false,false,false,153,0.4131
false,true,true,true,153,0.7942
false,true,true,false,153,0.0515
false,true,false,true,153,2.5715
false,true,false,false,153,0.1235
false,false,true,true,153,0.6301
false,false,true,false,153,0.0727
false,false,false,true,153,0.7123
false,false,false,false,153,0.1538
true,true,true,true,154,2.6574
true,true,true,false,154,0.1246
true,false,true,true,154,0.6266
true,false,true,false,154,0.3014
true,false,false,true,154,0.7286
true,false,false,false,154,0.3854
false,true,true,true,154,0.7940
false,true,true,false,154,0.0510
false,true,false,true,154,2.6330
false,true,false,false,154,0.1206
false,false,true,true,154,0.6280
false,false,true,false,154,0.0796
false,false,false,true,154,0.7143
false,false,false,false,154,0.1573
true,true,true,true,155,2.7491
true,true,true,false,155,0.1218
true,false,true,true,155,0.6322
true,false,true,false,155,0.2586
true,false,false,true,155,0.7584
true,false,false,false,155,0.4017
false,true,true,true,155,0.7690
false,true,true,false,155,0.0546
false,true,false,true,155,2.6416
false,true,false,false,155,0.1254
false,false,true,true,155,0.6352
false,false,true,false,155,0.0901
false,false,false,true,155,0.7259
false,false,false,false,155,0.1488
true,true,true,true,156,2.6665
true,true,true,false,156,0.1259
true,false,true,true,156,0.6247
true,false,true,false,156,0.3141
true,false,false,true,156,0.7307
true,false,false,false,156,0.3874
false,true,true,true,156,0.7811
false,true,true,false,156,0.0534
false,true,false,true,156,2.7219
false,true,false,false,156,0.1234
false,false,true,true,156,0.6298
false,false,true,false,156,0.0706
false,false,false,true,156,0.7192
false,false,false,false,156,0.1539
true,true,true,true,157,2.7281
true,true,true,false,157,0.1249
true,false,true,true,157,0.6321
true,false,true,false,157,0.2752
true,false,false,true,157,0.7826
true,false,false,false,157,0.3657
false,true,true,true,157,0.7807
false,true,true,false,157,0.0590
false,true,false,true,157,2.7422
false,true,false,false,157,0.1219
false,false,true,true,157,1.0099
false,false,true,false,157,0.0629
false,false,false,true,157,0.7135
false,false,false,false,157,0.1614
true,true,true,true,158,2.6371
true,true,true,false,158,0.1246
true,false,true,true,158,0.6356
true,false,true,false,158,0.2768
true,false,false,true,158,0.7545
true,false,false,false,158,0.4189
false,true,true,true,158,0.7914
false,true,true,false,158,0.0530
false,true,false,true,158,2.6047
false,true,false,false,158,0.1216
false,false,true,true,158,0.6289
false,false,true,false,158,0.0729
false,false,false,true,158,0.7208
false,false,false,false,158,0.1477
true,true,true,true,159,2.5920
true,true,true,false,159,0.1325
true,false,true,true,159,0.6320
true,false,true,false,159,0.2741
true,false,false,true,159,0.7522
true,false,false,false,159,0.4117
false,true,true,true,159,0.7977
false,true,true,false,159,0.0549
false,true,false,true,159,2.9442
false,true,false,false,159,0.1293
false,false,true,true,159,0.6279
false,false,true,false,159,0.0815
false,false,false,true,159,0.6940
false,false,false,false,159,0.1573
true,true,true,true,160,2.6233
true,true,true,false,160,0.1243
true,false,true,true,160,0.6305
true,false,true,false,160,0.2956
true,false,false,true,160,0.7464
true,false,false,false,160,0.4114
false,true,true,true,160,0.7473
false,true,true,false,160,0.0512
false,true,false,true,160,2.5979
false,true,false,false,160,0.1242
false,false,true,true,160,0.6315
false,false,true,false,160,0.0813
false,false,false,true,160,0.7140
false,false,false,false,160,0.1485
true,true,true,true,161,2.7176
true,true,true,false,161,0.1317
true,false,true,true,161,0.6301
true,false,true,false,161,0.2685
true,false,false,true,161,0.7203
true,false,false,false,161,0.3893
false,true,true,true,161,0.7918
false,true,true,false,161,0.0545
false,true,false,true,161,2.6096
false,true,false,false,161,0.1240
false,false,true,true,161,0.6337
false,false,true,false,161,0.0886
false,false,false,true,161,0.7083
false,false,false,false,161,0.1634
true,true,true,true,162,2.6947
true,true,true,false,162,0.1254
true,false,true,true,162,0.6277
true,false,true,false,162,0.2716
true,false,false,true,162,0.7435
true,false,false,false,162,0.3910
false,true,true,true,162,0.7604
false,true,true,false,162,0.0543
false,true,false,true,162,2.5881
false,true,false,false,162,0.1275
false,false,true,true,162,0.6318
false,false,true,false,162,0.0764
false,false,false,true,162,0.6988
false,false,false,false,162,0.1572
true,true,true,true,163,2.5924
true,true,true,false,163,0.1246
true,false,true,true,163,0.6332
true,false,true,false,163,0.2755
true,false,false,true,163,0.7499
true,false,false,false,163,0.4045
false,true,true,true,163,0.7681
false,true,true,false,163,0.0566
false,true,false,true,163,2.8114
false,true,false,false,163,0.1200
false,false,true,true,163,0.6285
false,false,true,false,163,0.0888
false,false,false,true,163,0.7196
false,false,false,false,163,0.1536
true,true,true,true,164,2.5993
true,true,true,false,164,0.1266
true,false,true,true,164,0.6284
true,false,true,false,164,0.3247
true,false,false,true,164,0.7667
true,false,false,false,164,0.3642
false,true,true,true,164,0.7715
false,true,true,false,164,0.0512
false,true,false,true,164,2.6695
false,true,false,false,164,0.1321
false,false,true,true,164,0.6322
false,false,true,false,164,0.0849
false,false,false,true,164,0.7127
false,false,false,false,164,0.1596
true,true,true,true,165,2.6649
true,true,true,false,165,0.1254
true,false,true,true,165,0.6353
true,false,true,false,165,0.2787
true,false,false,true,165,0.7619
true,false,false,false,165,0.3943
false,true,true,true,165,0.7842
false,true,true,false,165,0.0570
false,true,false,true,165,2.9642
false,true,false,false,165,0.1288
false,false,true,true,165,0.6317
false,false,true,false,165,0.0844
false,false,false,true,165,0.7053
false,false,false,false,165,0.1552
true,true,true,true,166,2.6777
true,true,true,false,166,0.1252
true,false,true,true,166,0.6320
true,false,true,false,166,0.2794
true,false,false,true,166,0.7499
true,false,false,false,166,0.3965
false,true,true,true,166,0.8029
false,true,true,false,166,0.0503
false,true,false,true,166,2.9515
false,true,false,false,166,0.1240
false,false,true,true,166,0.6290
false,false,true,false,166,0.0742
false,false,false,true,166,0.6951
false,false,false,false,166,0.1557
true,true,true,true,167,2.8987
true,true,true,false,167,0.1243
true,false,true,true,167,0.6364
true,false,true,false,167,0.3426
true,false,false,true,167,0.7641
true,false,false,false,167,0.3966
false,true,true,true,167,0.7900
false,true,true,false,167,0.0516
false,true,false,true,167,2.8421
false,true,false,false,167,0.1229
false,false,true,true,167,0.6275
false,false,true,false,167,0.0738
false,false,false,true,167,0.7059
false,false,false,false,167,0.1476
true,true,true,true,168,2.6353
true,true,true,false,168,0.1234
true,false,true,true,168,0.6312
true,false,true,false,168,0.2347
true,false,false,true,168,0.7529
true,false,false,false,168,0.4140
false,true,true,true,168,0.7862
false,true,true,false,168,0.0509
false,true,false,true,168,2.6881
false,true,false,false,168,0.1232
false,false,true,true,168,0.6280
false,false,true,false,168,0.0822
false,false,false,true,168,0.7270
false,false,false,false,168,0.1658
true,true,true,true,169,2.8752
true,true,true,false,169,0.1328
true,false,true,true,169,0.6284
true,false,true,false,169,0.2903
true,false,false,true,169,0.7493
true,false,false,false,169,0.3934
false,true,true,true,169,0.7784
false,true,true,false,169,0.0570
false,true,false,true,169,2.6159
false,true,false,false,169,0.1248
false,false,true,true,169,0.6265
false,false,true,false,169,0.0702
false,false,false,true,169,0.7192
false,false,false,false,169,0.1452
true,true,true,true,170,2.6860
true,true,true,false,170,0.1266
true,false,true,true,170,0.6309
true,false,true,false,170,0.2841
true,false,false,true,170,0.7184
true,false,false,false,170,0.3848
false,true,true,true,170,0.7948
false,true,true,false,170,0.0521
false,true,false,true,170,2.6022
false,true,false,false,170,0.1225
false,false,true,true,170,0.6325
false,false,true,false,170,0.0935
false,false,false,true,170,0.6952
false,false,false,false,170,0.1473
true,true,true,true,171,2.6154
true,true,true,false,171,0.1243
true,false,true,true,171,0.6363
true,false,true,false,171,0.3123
true,false,false,true,171,0.7628
true,false,false,false,171,0.3805
false,true,true,true,171,0.8107
false,true,true,false,171,0.0514
false,true,false,true,171,2.6208
false,true,false,false,171,0.1282
false,false,true,true,171,0.6246
false,false,true,false,171,0.0736
false,false,false,true,171,0.6961
false,false,false,false,171,0.1632
true,true,true,true,172,2.6062
true,true,true,false,172,0.1236
true,false,true,true,172,0.6307
true,false,true,false,172,0.2947
true,false,false,true,172,0.7621
true,false,false,false,172,0.4002
false,true,true,true,172,0.7562
false,true,true,false,172,0.0536
false,true,false,true,172,2.6374
false,true,false,false,172,0.1223
false,false,true,true,172,0.6282
false,false,true,false,172,0.0770
false,false,false,true,172,0.7064
false,false,false,false,172,0.1631
true,true,true,true,173,2.8917
true,true,true,false,173,0.1233
true,false,true,true,173,0.6364
true,false,true,false,173,0.2842
true,false,false,true,173,0.7450
true,false,false,false,173,0.3906
false,true,true,true,173,0.7973
false,true,true,false,173,0.0499
false,true,false,true,173,2.8078
false,true,false,false,173,0.1239
false,false,true,true,173,0.6257
false,false,true,false,173,0.0862
false,false,false,true,173,0.7091
false,false,false,false,173,0.1538
true,true,true,true,174,2.8491
true,true,true,false,174,0.1254
true,false,true,true,174,0.6316
true,false,true,false,174,0.2943
true,false,false,true,174,0.7456
true,false,false,false,174,0.4126
false,true,true,true,174,0.7639
false,true,true,false,174,0.0499
false,true,false,true,174,3.7521
false,true,false,false,174,0.1205
false,false,true,true,174,0.6292
false,false,true,false,174,0.0864
false,false,false,true,174,0.7041
false,false,false,false,174,0.1645
true,true,true,true,175,2.6139
true,true,true,false,175,0.1235
true,false,true,true,175,0.6290
true,false,true,false,175,0.2872
true,false,false,true,175,0.7394
true,false,false,false,175,0.3945
false,true,true,true,175,0.7775
false,true,true,false,175,0.0569
false,true,false,true,175,2.6434
false,true,false,false,175,0.1203
false,false,true,true,175,0.6292
false,false,true,false,175,0.0782
false,false,false,true,175,0.7173
false,false,false,false,175,0.1580
true,true,true,true,176,3.0662
true,true,true,false,176,0.1354
true,false,true,true,176,0.6312
true,false,true,false,176,0.2698
true,false,false,true,176,0.7349
true,false,false,false,176,0.4033
false,true,true,true,176,0.7684
false,true,true,false,176,0.0536
false,true,false,true,176,2.7266
false,true,false,false,176,0.1288
false,false,true,true,176,0.6274
false,false,true,false,176,0.0681
false,false,false,true,176,0.6965
false,false,false,false,176,0.1540
true,true,true,true,177,3.1247
true,true,true,false,177,0.1226
true,false,true,true,177,0.6294
true,false,true,false,177,0.3059
true,false,false,true,177,0.7552
true,false,false,false,177,0.3926
false,true,true,true,177,0.7702
false,true,true,false,177,0.0530
false,true,false,true,177,2.6139
false,true,false,false,177,0.1257
false,false,true,true,177,0.6291
false,false,true,false,177,0.0743
false,false,false,true,177,0.6941
false,false,false,false,177,0.1591
true,true,true,true,178,2.7407
true,true,true,false,178,0.1241
true,false,true,true,178,0.6322
true,false,true,false,178,0.2891
true,false,false,true,178,0.7531
true,false,false,false,178,0.3877
false,true,true,true,178,0.8016
false,true,true,false,178,0.0608
false,true,false,true,178,2.6584
false,true,false,false,178,0.1232
false,false,true,true,178,0.6276
false,false,true,false,178,0.0987
false,false,false,true,178,0.7113
false,false,false,false,178,0.1471
true,true,true,true,179,2.5619
true,true,true,false,179,0.1241
true,false,true,true,179,0.6277
true,false,true,false,179,0.2982
true,false,false,true,179,0.7312
true,false,false,false,179,0.3836
false,true,true,true,179,0.8049
false,true,true,false,179,0.0513
false,true,false,true,179,2.6344
false,true,false,false,179,0.1253
false,false,true,true,179,0.6272
false,false,true,false,179,0.0786
false,false,false,true,179,0.6698
false,false,false,false,179,0.1644
true,true,true,true,180,2.6182
true,true,true,false,180,0.1233
true,false,true,true,180,0.6294
true,false,true,false,180,0.2743
true,false,false,true,180,0.7513
true,false,false,false,180,0.3829
false,true,true,true,180,0.8582
false,true,true,false,180,0.0532
false,true,false,true,180,2.7241
false,true,false,false,180,0.1215
false,false,true,true,180,0.6320
false,false,true,false,180,0.0723
false,false,false,true,180,0.7080
false,false,false,false,180,0.1487
true,true,true,true,181,2.5824
true,true,true,false,181,0.1320
true,false,true,true,181,0.6354
true,false,true,false,181,0.2698
true,false,false,true,181,0.7570
true,false,false,false,181,0.4046
false,true,true,true,181,0.8037
false,true,true,false,181,0.0500
false,true,false,true,181,2.6330
false,true,false,false,181,0.1231
false,false,true,true,181,1.0355
false,false,true,false,181,0.0660
false,false,false,true,181,0.7167
false,false,false,false,181,0.1563
true,true,true,true,182,2.5915
true,true,true,false,182,0.1210
true,false,true,true,182,0.6342
true,false,true,false,182,0.2554
true,false,false,true,182,0.7532
true,false,false,false,182,0.3902
false,true,true,true,182,0.7618
false,true,true,false,182,0.0515
false,true,false,true,182,2.8084
false,true,false,false,182,0.1304
false,false,true,true,182,0.6296
false,false,true,false,182,0.0756
false,false,false,true,182,0.7129
false,false,false,false,182,0.1500
true,true,true,true,183,2.6268
true,true,true,false,183,0.1262
true,false,true,true,183,0.6290
true,false,true,false,183,0.2922
true,false,false,true,183,0.7469
true,false,false,false,183,0.4076
false,true,true,true,183,0.7934
false,true,true,false,183,0.0561
false,true,false,true,183,2.8179
false,true,false,false,183,0.1229
false,false,true,true,183,0.6323
false,false,true,false,183,0.0767
false,false,false,true,183,0.6967
false,false,false,false,183,0.1540
true,true,true,true,184,2.6127
true,true,true,false,184,0.1282
true,false,true,true,184,0.6338
true,false,true,false,184,0.2482
true,false,false,true,184,0.7576
true,false,false,false,184,0.3778
false,true,true,true,184,0.8049
false,true,true,false,184,0.0531
false,true,false,true,184,2.6046
false,true,false,false,184,0.1293
false,false,true,true,184,0.6274
false,false,true,false,184,0.0736
false,false,false,true,184,0.7029
false,false,false,false,184,0.1550
true,true,true,true,185,2.7684
true,true,true,false,185,0.1228
true,false,true,true,185,0.6337
true,false,true,false,185,0.2998
true,false,false,true,185,0.7509
true,false,false,false,185,0.4008
false,true,true,true,185,0.7859
false,true,true,false,185,0.0500
false,true,false,true,185,2.6873
false,true,false,false,185,0.1276
false,false,true,true,185,0.6264
false,false,true,false,185,0.0750
false,false,false,true,185,0.7069
false,false,false,false,185,0.1598
true,true,true,true,186,2.7390
true,true,true,false,186,0.1235
true,false,true,true,186,0.6275
true,false,true,false,186,0.2474
true,false,false,true,186,0.7294
true,false,false,false,186,0.3888
false,true,true,true,186,0.7868
false,true,true,false,186,0.0515
false,true,false,true,186,2.5950
false,true,false,false,186,0.1200
false,false,true,true,186,0.6275
false,false,true,false,186,0.0805
false,false,false,true,186,0.7071
false,false,false,false,186,0.1470
true,true,true,true,187,2.6856
true,true,true,false,187,0.1350
true,false,true,true,187,0.6326
true,false,true,false,187,0.2772
true,false,false,true,187,0.7846
true,false,false,false,187,0.3768
false,true,true,true,187,0.8052
false,true,true,false,187,0.0539
false,true,false,true,187,2.7907
false,true,false,false,187,0.1252
false,false,true,true,187,0.6278
false,false,true,false,187,0.0716
false,false,false,true,187,0.7134
false,false,false,false,187,0.1611
true,true,true,true,188,2.9437
true,true,true,false,188,0.1263
true,false,true,true,188,0.6302
true,false,true,false,188,0.2569
true,false,false,true,188,0.7601
true,false,false,false,188,0.4130
false,true,true,true,188,0.7768
false,true,true,false,188,0.0562
false,true,false,true,188,2.9165
false,true,false,false,188,0.1253
false,false,true,true,188,0.6288
false,false,true,false,188,0.0772
false,false,false,true,188,0.6894
false,false,false,false,188,0.1594
true,true,true,true,189,2.8976
true,true,true,false,189,0.1245
true,false,true,true,189,0.6282
true,false,true,false,189,0.2830
true,false,false,true,189,0.7397
true,false,false,false,189,0.4016
false,true,true,true,189,0.7736
false,true,true,false,189,0.0570
false,true,false,true,189,3.1054
false,true,false,false,189,0.1292
false,false,true,true,189,0.6296
false,false,true,false,189,0.0986
false,false,false,true,189,0.7118
false,false,false,false,189,0.1606
true,true,true,true,190,2.9343
true,true,true,false,190,0.1272
true,false,true,true,190,0.6303
true,false,true,false,190,0.2544
true,false,false,true,190,0.7460
true,false,false,false,190,0.3886
false,true,true,true,190,0.7738
false,true,true,false,190,0.0493
false,true,false,true,190,2.9740
false,true,false,false,190,0.1287
false,false,true,true,190,0.6294
false,false,true,false,190,0.0674
false,false,false,true,190,0.7020
false,false,false,false,190,0.1507
true,true,true,true,191,3.7232
true,true,true,false,191,0.1251
true,false,true,true,191,0.6279
true,false,true,false,191,0.2698
true,false,false,true,191,0.7270
true,false,false,false,191,0.3973
false,true,true,true,191,2.9887
false,true,true,false,191,0.0535
false,true,false,true,191,2.6742
false,true,false,false,191,0.1300
false,false,true,true,191,0.6271
false,false,true,false,191,0.0992
false,false,false,true,191,0.7015
false,false,false,false,191,0.1488
true,true,true,true,192,3.0373
true,true,true,false,192,0.1227
true,false,true,true,192,0.6327
true,false,true,false,192,0.2579
true,false,false,true,192,1.2983
true,false,false,false,192,0.4059
false,true,true,true,192,0.7589
false,true,true,false,192,0.0536
false,true,false,true,192,2.5971
false,true,false,false,192,0.1219
false,false,true,true,192,0.6231
false,false,true,false,192,0.0747
false,false,false,true,192,0.7079
false,false,false,false,192,0.1547
true,true,true,true,193,2.6928
true,true,true,false,193,0.1221
true,false,true,true,193,0.6279
true,false,true,false,193,0.2905
true,false,false,true,193,0.7292
true,false,false,false,193,0.3881
false,true,true,true,193,0.8233
false,true,true,false,193,0.0527
false,true,false,true,193,3.1668
false,true,false,false,193,0.1312
false,false,true,true,193,0.6321
false,false,true,false,193,0.1103
false,false,false,true,193,0.7189
false,false,false,false,193,0.1561
true,true,true,true,194,3.2324
true,true,true,false,194,0.1240
true,false,true,true,194,0.6296
true,false,true,false,194,0.2888
true,false,false,true,194,0.7425
true,false,false,false,194,0.4010
false,true,true,true,194,0.7778
false,true,true,false,194,0.0536
false,true,false,true,194,2.9874
false,true,false,false,194,0.1230
false,false,true,true,194,0.6231
false,false,true,false,194,0.0851
false,false,false,true,194,0.7048
false,false,false,false,194,0.1451
true,true,true,true,195,2.6718
true,true,true,false,195,0.1263
true,false,true,true,195,0.6276
true,false,true,false,195,0.2443
true,false,false,true,195,1.7919
true,false,false,false,195,0.4030
false,true,true,true,195,0.7871
false,true,true,false,195,0.0503
false,true,false,true,195,2.6426
false,true,false,false,195,0.1243
false,false,true,true,195,0.6253
false,false,true,false,195,0.0829
false,false,false,true,195,0.7034
false,false,false,false,195,0.1510
true,true,true,true,196,2.8507
true,true,true,false,196,0.1253
true,false,true,true,196,0.6361
true,false,true,false,196,0.2706
true,false,false,true,196,0.7488
true,false,false,false,196,0.3937
false,true,true,true,196,0.7677
false,true,true,false,196,0.0657
false,true,false,true,196,2.7041
false,true,false,false,196,0.1219
false,false,true,true,196,0.6260
false,false,true,false,196,0.0935
false,false,false,true,196,0.7075
false,false,false,false,196,0.1480
true,true,true,true,197,2.7126
true,true,true,false,197,0.1245
true,false,true,true,197,0.6269
true,false,true,false,197,0.3188
true,false,false,true,197,0.7543
true,false,false,false,197,0.3744
false,true,true,true,197,0.7650
false,true,true,false,197,0.0523
false,true,false,true,197,2.6521
false,true,false,false,197,0.1216
false,false,true,true,197,0.6276
false,false,true,false,197,0.0674
false,false,false,true,197,0.6970
false,false,false,false,197,0.1608
true,true,true,true,198,2.6511
true,true,true,false,198,0.1249
true,false,true,true,198,0.6235
true,false,true,false,198,0.2763
true,false,false,true,198,0.7654
true,false,false,false,198,0.3668
false,true,true,true,198,0.7853
false,true,true,false,198,0.0662
false,true,false,true,198,2.8443
false,true,false,false,198,0.1236
false,false,true,true,198,0.6210
false,false,true,false,198,0.0768
false,false,false,true,198,0.6977
false,false,false,false,198,0.1543
true,true,true,true,199,2.7697
true,true,true,false,199,0.1246
true,false,true,true,199,0.6257
true,false,true,false,199,0.2911
true,false,false,true,199,0.7325
